8592741	Don't forget about gravity.	10813040	Ani nderesarái mbaretepytégui.
7384698	She carried her son on her back.	10813205	Oguerahákuri ijatukupére imembýpe.
307721	They love each other.	10813227	Ojohayhu hikuái.
307721	They love each other.	10813228	Ojohayhu.
307721	They love each other.	10813229	Ojohayhuite hikuái.
307721	They love each other.	10813230	Ha'ekuéra ojohayhu.
305561	They helped each other.	10813232	Oñoipytyvõkuri hikuái.
305561	They helped each other.	10813233	Ha'ekuéra oñoipytyvõkuri.
305561	They helped each other.	10813234	Ha'ekuéra oñoipytyvõ.
4499333	They help each other.	10813236	Oñoipytyvõ.
4499333	They help each other.	10813238	Oñoipytyvõ hikuái.
4499333	They help each other.	10813234	Ha'ekuéra oñoipytyvõ.
2683662	They often help each other.	10813244	Py'ỹinte oñoipytyvõ hikuái.
2683662	They often help each other.	10813245	Ha'ekuéra py'ỹinte oñoipytyvõ.
9770877	They are helping each other.	10813246	Oñoipytyvõ hína hikuái.
9770877	They are helping each other.	10813247	Ha'ekuéra oñoipytyvõ hína.
7111880	I told my children they should help each other.	10813248	Ha'e che membykuérape oñoipytyvõ va'erãha.
7111880	I told my children they should help each other.	10813249	Ha'e che ra'ykuérape oñoipytyvõ va'erãha.
9054959	Do they know each other?	10813250	Ojoikuaa piko hikuái?
9054959	Do they know each other?	10813251	Ha'ekuéra piko ojoikuaa?
3962574	Did they already know each other?	10813252	Ojoikuaáma piko hikuái?
3962574	Did they already know each other?	10813255	Ha'ekuéra piko ojoikuaáma?
2119992	Ghosts really exist?	10813256	Añetete piko póra?
10333884	Tom ghosted me.	10813257	Tom ogue chehegui.
707444	I believe in ghosts.	10813259	Aguerovia oĩha póra.
1488471	Tom saw a ghost.	10813260	Tom ohechákuri peteĩ póra.
1488471	Tom saw a ghost.	10813261	Tom ohecha póra.
709242	Praise be to Buddha.	10813272	Toñemomba'e guasu Vúda.
1819139	Praise be to God!	10813273	Toñemomba'e guasu Ñandejára!
1870704	Praise be to Allah!	10813274	Toñemomba'e guasu Ala!
7775982	He knows.	10813279	Oikuaa.
7775982	He knows.	10813280	Ha'e oikuaa.
5006944	She knows.	10813279	Oikuaa.
5006944	She knows.	10813280	Ha'e oikuaa.
2206495	She knows everything.	10813281	Ha'e oikuaapa.
2206495	She knows everything.	10813282	Oikuaapa.
984596	He knows everything.	10813282	Oikuaapa.
984596	He knows everything.	10813281	Ha'e oikuaapa.
643271	He thinks he knows everything.	10813283	Oimo'ã oikuaapaha.
2650190	I want to see!	10813284	Ahechase!
2650190	I want to see!	10813285	Ahechaséko!
2650190	I want to see!	10813286	Che ahechase!
257078	I want to see you.	10813287	Rohechase.
257078	I want to see you.	10813288	Che rohechase.
1598343	I want to see everything!	10813289	Ahechasepa!
1598343	I want to see everything!	10813290	Ahechasepaite!
1598343	I want to see everything!	10813291	Ahechasepaitéko!
1598343	I want to see everything!	10813292	Che ahechasepa!
1873133	I want to see them!	10813293	Ahechase chupekuéra!
1883059	I want to see him.	10813294	Ahechase chupe.
1883060	I want to see her.	10813294	Ahechase chupe.
2011421	I want to see more.	10813295	Ahechaseve.
2011421	I want to see more.	10813296	Che ahechaseve.
1977717	I want to go.	3506237	Ahase.
1977717	I want to go.	10813297	Che ahase.
2011299	I wanted to go.	10813298	Ahasékuri.
2011299	I wanted to go.	10813299	Che ahasékuri.
21938	I want to go abroad.	10813300	Ahase ambue tetãme.
29011	I wanted to go there.	10813301	Pépe ahasékuri.
29011	I wanted to go there.	10813302	Che ahasékuri upépe.
256506	I want to go home.	10813303	Ahase che rógape.
1887891	I want to go back.	10813304	Ahase jey.
1887891	I want to go back.	10813305	Che ahase jey.
2011673	I want to go swimming.	10813306	Ahase ayta.
2853143	I don't want to.	10813307	Ndaipotái.
2853143	I don't want to.	10813308	Che ndaipotái.
7727238	I don't want to!	10813309	Ndaipotáiko!
7727238	I don't want to!	10813310	Ndaipotái!
332180	I don't want to work.	10813311	Namba'aposéi.
332180	I don't want to work.	10813312	Che namba'aposéi.
1654335	I don't want to die!	10813313	Namanoséiko!
1654335	I don't want to die!	10813314	Namanoséi!
1657748	I don't want to live.	10813315	Ndaikoveséi.
1670000	I don't want to know.	10813316	Ndaikuaaséi.
1670000	I don't want to know.	10813317	Che ndaikuaaséi.
1841684	I don't want to go.	10813318	Ndahaséi.
1841684	I don't want to go.	10813319	Che ndahaséi.
1943873	Stop. I don't want to.	10813320	Anivéna. Ndaipotái.
1981493	No, I don't want to.	10813321	Nahániri, ndaipotái.
2011481	I don't want to die.	10813322	Namanoséi.
2011481	I don't want to die.	10813323	Che namoséi.
2011551	I don't want to look.	10813324	Ndahechaséi.
2011551	I don't want to look.	10813325	Che ndahechaséi.
2011554	I don't want to rest.	10813327	Ndapytu'uséi.
2011650	I don't want to shout.	10813328	Ndasapukaiséi.
2011650	I don't want to shout.	10813329	Che ndasapukaiséi.
2011758	I don't want to forget.	10813330	Ndacheresaraiséi.
2011758	I don't want to forget.	10813331	Che ndacheresaraiséi.
2012073	I don't want to wait.	10813332	Naha'arõséi.
2012073	I don't want to wait.	10813333	Che naha'arõséi.
2033080	I don't want to quit.	10813334	Ndahejaséi che rembiapo.
2275762	I don't want to sleep.	10813335	Ndakeséi.
2275762	I don't want to sleep.	10813336	Che ndakeséi.
250799	Listen to me carefully.	10814832	Cherendu porãke.
8217933	I am buying a house.	10814842	Ajogua hína che rogarã.
2883401	The classified documents were hidden.	10815125	Oñemi umi kuatia ñongatupyre.
6071466	Tom told me he didn't know how to do that.	10815144	Tom he'i chéve ndoikuaaiha mba'éichapa ojejapo upéva.
2958260	Tom swam yesterday.	10820102	Tom oyta kuehe.
2958263	Tom swims every other day.	10820104	Tom oyta mokõi-kõi ára.
2958269	Tom taught me how to swim.	10820109	Tom chembo'e ayta hag̃ua.
2958271	Tom thinks he might have the answer.	10820111	Tom oimo'ã ikatuha orekóma pe ñembohovairã.
2958276	Tom thought something was wrong with his car.	10820116	Tom oimo'ã oĩha mba'e naiporãiva imba'yrumýipe.
2958276	Tom thought something was wrong with his car.	10820120	Hi'ã Tom-pe oĩha peteĩ mba'e naiporãiva imba'yruguatápe.
2958279	Tom threatened Mary with a knife.	10820126	Tom omondýi Mary-pe peteĩ kyse reheve.
2958278	Tom threatened Mary with a gun.	10820127	Tom omondýi Mary-pe peteĩ mboka reheve.
2958281	Tom threatened Mary with his gun.	10820128	Tom omondýi Mary-pe imboka reheve.
25175	Something may have happened to him.	10820129	Ikatu ojehu ichupe peteĩ mba'e.
25176	Something bad's going to happen.	10820131	Ojehupota hína mba'e vai.
25176	Something bad's going to happen.	10820132	Ojehútama hína mba'e ivaíva.
25178	I feel like eating something sweet.	10820173	Añeñandu ha'úicha peteĩ mba'e he'ẽva.
25179	I want something sweet to eat.	10820178	Ha'use peteĩ mba'e he'ẽva.
25183	Do you hear any sound?	10823845	Rehendu piko peteĩ mba'e?
25183	Do you hear any sound?	10823848	Rehendúpa peteĩ mba'e?
25183	Do you hear any sound?	10823849	Pehendu piko peteĩ mba'e?
25184	Please give me something to drink.	10823855	Eme'ẽmíkena chéve che ha'umirã.
25184	Please give me something to drink.	10823856	Eme'ẽmíkena chéve che hay'urã.
25185	Give me something to drink.	10823858	Eme'ẽ chéve che ha'umirã.
25185	Give me something to drink.	10823859	Eme'ẽ chéve che hay'urã.
314958	She is about to leave.	10824279	Osẽmbota.
314958	She is about to leave.	10824280	Ha'e osẽmbota voi.
449813	He is about to leave.	10824279	Osẽmbota.
449813	He is about to leave.	10824280	Ha'e osẽmbota voi.
1025118	Tom is about to leave.	10824281	Tom osẽmbota.
1025118	Tom is about to leave.	10824282	Tom osẽmbota voi.
1829475	She is about to die.	10824283	Omanopota.
1829475	She is about to die.	10824284	Omanopota voi.
1829475	She is about to die.	10824285	Ha'e omanopota voi.
1829476	He is about to die.	10824283	Omanopota.
1829476	He is about to die.	10824284	Omanopota voi.
1829476	He is about to die.	10824285	Ha'e omanopota voi.
1868235	Tom is about to go.	10824286	Tom ohopota.
1868235	Tom is about to go.	10824287	Tom ohopota voi.
2547004	Tom is about to speak.	10824290	Tom oñe'ẽmbota.
2547004	Tom is about to speak.	10824291	Tom oñe'ẽmbota voi.
2547005	Tom is about to begin.	10824292	Tom oñepyrũmbota.
2547005	Tom is about to begin.	10824293	Tom oñepyrũmbota voi.
2821656	Tom is about to die.	10824294	Tom omanopota.
2821656	Tom is about to die.	10824295	Tom omanopota voi.
6357562	Tom is about to sing.	10824296	Tom opuraheipota.
6357562	Tom is about to sing.	10824297	Tom opuraheipota voi.
6357906	Tom is about to cry.	10824298	Tom hasẽmbota.
6357906	Tom is about to cry.	10824299	Tom hasẽmbota voi.
8255972	Everything is about to change.	10824300	Opamba'e iñambuepapota.
8255972	Everything is about to change.	10824301	Iñambuepátama voi.
10058278	Spring is about to arrive.	10824302	Arapoty oguahẽmbota.
10058278	Spring is about to arrive.	10824303	Arapoty oguahẽmbota voi.
25119	Something terrible is about to happen.	10824304	Ojehupota peteĩ mba'e ivaietéva.
241631	The sun is about to sink.	10824305	Kuarahy oguejypota.
275065	The sun is about to rise.	10824306	Kuarahy opu'ãmbota.
275087	The sun is about to set.	10824309	Oikéta voi kuarahy.
275087	The sun is about to set.	10824310	Kuarahy oikepota voi.
275087	The sun is about to set.	10824311	Kuarahy oikepota.
275087	The sun is about to set.	10824312	Kuarahy oikétama voi.
1122556	Her husband is about to die.	10824325	Iména omanopota.
1122556	Her husband is about to die.	10824326	Omanopota voi iména.
1552995	She is about to kill me.	10824327	Chejukapota voi.
1552995	She is about to kill me.	10824328	Ha'e chejukapota.
1552995	She is about to kill me.	10824329	Chejukátama voi.
2544031	The game is about to begin.	10824330	Ñembosarái oñepyrũmbota.
5687169	He is about to fall sleep.	10824331	Okepota voi.
5687169	He is about to fall sleep.	10824333	Ha'e okétama voi.
5850819	The movie is about to start.	10824335	Ta'angamýi oñepyrũmbota.
5850819	The movie is about to start.	10824336	Oñepyrũtama voi pe ta'angamýi.
5923950	The branch is about to break.	10824337	Ojekapota pe yvyra rakã.
5923950	The branch is about to break.	10824339	Ojekátama voi pe yvyra rakã.
5961652	The roof is about to collapse.	10824340	Ho'apota pe óga ahoja.
5961652	The roof is about to collapse.	10824341	Ho'átama voi pe óga ahoja.
6098897	Mary is about to give birth.	10824343	Mary omomembypota.
8334403	I never received one.	10824346	Araka'eve oñeme'ẽ chéve peteĩ.
2376708	I know you're writing a book.	10824375	Aikuaa rehaiha peteĩ aranduka.
2376709	I know you've been trying to help.	10824376	Aikuaa reñeha'ã hague reipytyvõ.
2376710	I know you've been worried about Tom.	10824377	Che aikuaa rejepy'apy hague Tom rehe.
2376711	I know you've got a gun.	10824378	Che aikuaa reguerekoha peteĩ mboka.
2376712	I know you've got more important things to do.	10824379	Aikuaa reguerekoha umi mba'e tuichaitevéva rejapova'erã.
2376714	I know you've spent the last three years in prison.	10824380	Aikuaa rehasa hague ko'ã mbohapy ary ka'irãime.
2376716	I know your feelings are hurt.	10824381	Che aikuaa ne remiandu hasyha.
2376716	I know your feelings are hurt.	10824382	Aikuaa ne remiandu hasyha.
2376717	I know your problem.	10824383	Che aikuaa ne apañuái.
2376719	I know your time is valuable, but could I ask you just one question?	10824384	Aikuaa hepyiteha nde ára, hákatu ikatúpa aporandu ndéve peteĩ mba'énte?
2376781	Either skillful or lazy. But not both.	10824385	Taha'e katupyry térã ate'ỹ. Hákatu ndaha'éi mokõivéva.
2376963	Long time ago there was a great king in that country.	10824386	Ymaite oĩ peteĩ mburuvicha guasu ituicháva upe tetãme.
